Senior Citizen,Partner,Dependents,Tenure Months,Paperless Billing,Monthly Charges,Churn Value,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Sum Of Additional Services,Tenure Category_Loyal Customers,Monthly Charges to Tenure Ratio,Has No Long Term Contract,Is Manual Payment
0,1,0,59,1,109.15,0,True,False,True,True,True,False,True,True,5,True,1.8191666666666668,0,0
0,1,1,62,1,94.95,0,True,False,True,True,False,False,True,False,3,True,1.5071428571428571,0,0
1,1,0,33,1,93.55,0,True,False,True,True,False,True,False,True,4,True,2.751470588235294,0,1
0,0,1,66,1,79.5,0,False,False,False,True,True,True,True,True,5,True,1.1865671641791045,0,0
0,0,0,72,0,115.05,0,True,False,True,True,True,True,True,True,6,True,1.5760273972602739,0,0
0,1,1,51,1,95.15,0,True,False,True,False,False,True,True,False,3,True,1.8298076923076925,0,1
0,0,0,63,0,105.4,0,True,False,False,True,False,True,True,True,4,True,1.646875,1,1
0,0,0,27,0,20.1,0,False,True,False,False,False,False,False,False,0,True,0.7178571428571429,0,0
1,0,0,4,0,20.05,0,False,True,False,False,False,False,False,False,0,False,4.01,1,1
0,1,1,42,0,20.7,0,False,True,False,False,False,False,False,False,0,True,0.4813953488372093,0,1
0,0,0,29,0,20.35,0,False,True,False,False,False,False,False,False,0,True,0.6783333333333333,0,1
0,0,0,30,0,19.7,0,False,True,False,False,False,False,False,False,0,True,0.635483870967742,0,1
0,1,1,71,0,85.45,0,False,False,True,True,True,True,True,True,6,True,1.1868055555555557,0,0
0,1,0,46,0,40.4,0,False,False,True,False,True,True,False,False,3,True,0.8595744680851064,0,0
0,0,0,69,1,105.2,0,True,False,False,True,False,True,True,True,4,True,1.502857142857143,0,0
0,1,0,72,0,100.65,0,True,False,True,True,True,False,True,False,4,True,1.3787671232876713,0,0
0,0,0,28,0,91.0,0,True,False,False,False,True,True,False,True,3,True,3.1379310344827585,1,1
1,1,0,72,1,116.75,0,True,False,True,True,True,True,True,True,6,True,1.5993150684931507,0,0
0,0,0,7,1,59.1,0,False,False,True,False,False,False,False,True,2,False,7.3875,0,1
0,0,0,22,1,49.8,0,False,False,True,False,False,False,False,False,1,True,2.1652173913043478,1,1
0,0,0,72,0,19.3,0,False,True,False,False,False,False,False,False,0,True,0.26438356164383564,0,0
0,1,1,8,0,19.65,0,False,True,False,False,False,False,False,False,0,False,2.183333333333333,1,0
0,1,0,52,1,81.4,0,False,False,True,True,True,True,False,True,5,True,1.5358490566037737,0,0
0,0,0,68,0,38.9,0,False,False,True,False,True,True,False,False,3,True,0.5637681159420289,0,1
0,1,0,71,0,87.95,0,False,False,True,True,True,True,True,True,6,True,1.2215277777777778,0,0
0,0,0,2,0,19.85,0,False,True,False,False,False,False,False,False,0,False,6.616666666666667,1,1
1,0,0,34,1,96.35,0,True,False,False,True,False,True,True,False,3,True,2.7528571428571427,1,1
0,0,0,35,0,24.15,0,False,False,False,False,False,False,False,False,0,True,0.6708333333333333,1,1
0,1,1,61,0,19.1,0,False,True,False,False,False,False,False,False,0,True,0.3080645161290323,0,0
0,0,0,1,0,44.0,0,False,False,False,False,False,False,False,False,0,False,22.0,1,1
0,1,1,53,0,60.6,0,False,False,False,False,True,False,False,True,2,True,1.1222222222222222,0,0
0,1,0,72,0,25.65,0,False,True,False,False,False,False,False,False,0,True,0.3513698630136986,0,0
1,1,0,41,1,53.95,0,False,False,False,True,True,False,True,True,4,True,1.2845238095238096,1,1
0,1,0,24,0,20.4,0,False,True,False,False,False,False,False,False,0,True,0.816,0,0
0,0,0,8,0,29.35,0,False,False,True,False,False,False,False,False,1,False,3.261111111111111,1,1
0,0,0,1,1,20.45,0,False,True,False,False,False,False,False,False,0,False,10.225,1,1
0,0,0,54,1,95.1,0,True,False,False,False,True,True,False,True,3,True,1.729090909090909,0,0
0,0,0,41,1,25.25,0,False,True,False,False,False,False,False,False,0,True,0.6011904761904762,1,0
0,1,0,19,0,44.9,0,False,False,False,False,False,False,False,False,0,True,2.245,1,1
0,1,1,72,0,92.65,0,False,False,True,True,True,True,True,True,6,True,1.2691780821917809,0,0
0,0,0,62,1,43.7,0,False,False,True,True,True,True,False,False,4,True,0.6936507936507937,0,0
1,1,1,56,1,72.6,0,False,False,True,False,False,True,True,True,4,True,1.2736842105263158,0,0
0,1,1,32,0,18.95,0,False,True,False,False,False,False,False,False,0,True,0.5742424242424242,0,1
0,0,0,21,0,20.5,0,False,True,False,False,False,False,False,False,0,True,0.9318181818181818,1,0
0,1,1,62,0,19.95,0,False,True,False,False,False,False,False,False,0,True,0.31666666666666665,0,0
0,0,0,2,0,24.5,0,False,False,False,False,False,False,False,False,0,False,8.166666666666666,1,1
0,0,1,27,0,20.6,0,False,True,False,False,False,False,False,False,0,True,0.7357142857142858,0,1
0,0,0,25,0,61.05,0,False,False,True,True,True,False,True,True,5,True,2.348076923076923,0,1
0,0,0,49,1,106.65,0,True,False,False,True,False,True,True,True,4,True,2.133,0,0
0,0,0,63,0,108.25,0,True,False,True,True,True,False,True,True,5,True,1.69140625,1,0
0,0,1,4,0,20.4,0,False,True,False,False,False,False,False,False,0,False,4.08,1,0
0,1,0,1,1,55.3,0,False,False,False,False,False,False,True,False,1,False,27.65,1,1
0,0,0,11,0,20.25,0,False,True,False,False,False,False,False,False,0,False,1.6875,1,1
1,0,0,52,1,72.95,0,True,False,False,False,False,False,False,False,0,True,1.3764150943396227,1,0
1,1,0,60,0,89.45,0,True,False,False,True,False,False,False,True,2,True,1.4663934426229508,1,1
0,0,0,64,1,104.65,0,True,False,False,False,True,True,True,True,4,True,1.61,0,0
0,1,1,43,0,75.2,0,False,False,True,False,True,False,True,True,4,True,1.7090909090909092,0,0
0,1,0,61,0,101.15,0,True,False,False,False,False,True,True,True,3,True,1.631451612903226,0,0
0,0,0,66,0,68.75,0,False,False,True,True,True,True,False,False,4,True,1.0261194029850746,0,0
0,1,0,67,1,111.05,0,True,False,True,True,True,True,True,True,6,True,1.6330882352941176,0,1
0,1,0,42,1,99.0,0,True,False,False,False,True,True,True,True,4,True,2.302325581395349,0,0
0,1,1,31,0,21.0,0,False,True,False,False,False,False,False,False,0,True,0.65625,0,1
0,0,0,7,1,19.4,0,False,True,False,False,False,False,False,False,0,False,2.425,1,1
0,1,1,34,0,77.2,0,False,False,False,False,True,False,True,True,3,True,2.205714285714286,0,0
0,0,0,3,1,19.45,0,False,True,False,False,False,False,False,False,0,False,4.8625,0,1
0,1,1,19,1,24.85,0,False,False,False,False,False,False,False,False,0,True,1.2425000000000002,1,1
0,0,0,3,0,41.35,0,False,False,True,False,True,True,False,False,3,False,10.3375,1,1
0,1,0,46,0,19.6,0,False,True,False,False,False,False,False,False,0,True,0.4170212765957447,1,1
0,1,1,69,0,84.45,0,True,False,True,False,True,False,False,False,2,True,1.2064285714285714,0,0
0,0,0,5,0,20.25,0,False,True,False,False,False,False,False,False,0,False,3.375,1,1
0,0,0,1,0,19.65,0,False,True,False,False,False,False,False,False,0,False,9.825,1,0
0,0,0,26,1,20.65,0,False,True,False,False,False,False,False,False,0,True,0.7648148148148147,0,0
0,0,0,25,0,99.3,0,True,False,False,False,True,True,True,True,4,True,3.819230769230769,0,0
0,1,1,64,0,81.05,0,True,False,True,True,False,False,False,False,2,True,1.2469230769230768,1,1
0,1,1,30,0,67.6,0,False,False,True,True,True,True,False,False,4,True,2.1806451612903226,1,1
0,0,0,13,1,70.15,0,True,False,False,False,False,False,False,False,0,True,5.010714285714286,1,1
0,1,0,64,1,115.0,0,True,False,True,True,True,True,True,True,6,True,1.7692307692307692,0,1
0,0,1,46,1,84.8,0,True,False,False,False,True,True,False,False,2,True,1.804255319148936,1,0
0,0,0,12,0,19.7,0,False,True,False,False,False,False,False,False,0,True,1.5153846153846153,0,1
0,1,1,13,1,63.15,0,False,False,True,False,True,False,False,True,3,True,4.510714285714285,1,1
0,1,1,67,0,74.0,0,False,False,True,True,False,True,True,False,4,True,1.088235294117647,0,0
0,1,0,24,0,29.1,0,False,False,False,False,True,False,False,False,1,True,1.1640000000000001,1,1
0,0,0,6,0,50.05,0,False,False,False,False,False,True,False,False,1,False,7.1499999999999995,1,1
0,0,0,10,0,20.0,0,False,True,False,False,False,False,False,False,0,False,1.8181818181818181,1,1
0,0,0,13,1,74.65,0,True,False,False,True,False,False,False,False,1,True,5.332142857142857,0,1
1,0,0,7,1,44.4,0,False,False,False,True,False,True,False,True,3,False,5.55,1,1
0,1,1,38,1,85.4,0,False,False,True,False,True,True,True,True,5,True,2.18974358974359,0,0
0,1,0,43,1,94.1,0,True,False,True,True,False,False,False,True,3,True,2.1386363636363637,1,1
0,0,0,25,0,108.9,0,True,False,False,True,True,True,True,True,5,True,4.188461538461539,0,1
0,0,1,27,0,56.2,0,False,False,True,True,False,False,False,False,2,True,2.007142857142857,0,1
0,1,1,72,0,26.1,0,False,True,False,False,False,False,False,False,0,True,0.3575342465753425,0,1
0,0,1,71,1,85.45,0,True,False,True,True,False,False,False,False,2,True,1.1868055555555557,0,0
0,0,0,24,1,88.95,0,True,False,False,False,True,False,True,False,2,True,3.5580000000000003,1,0
0,0,0,57,1,74.35,0,False,False,True,False,True,False,True,True,4,True,1.2818965517241379,0,0
0,0,0,15,0,48.85,0,False,False,False,True,False,False,False,False,1,True,3.053125,1,1
0,0,0,4,1,80.1,0,True,False,True,False,False,False,False,False,1,False,16.02,1,1
0,0,0,28,0,56.05,0,False,False,True,True,False,False,False,False,2,True,1.932758620689655,1,1
0,1,0,55,1,89.8,0,True,False,True,False,False,False,True,False,2,True,1.6035714285714284,1,0
0,0,1,55,0,19.1,0,False,True,False,False,False,False,False,False,0,True,0.3410714285714286,0,0
0,1,1,20,0,20.35,0,False,True,False,False,False,False,False,False,0,True,0.9690476190476192,1,1
0,1,1,62,1,106.05,0,True,False,False,True,False,True,True,True,4,True,1.6833333333333333,0,0
0,0,0,43,1,19.65,0,False,True,False,False,False,False,False,False,0,True,0.44659090909090904,0,0
0,1,0,60,0,59.85,0,False,False,True,True,False,True,False,False,3,True,0.9811475409836066,0,0
0,1,0,58,1,86.1,0,False,False,True,True,True,False,True,True,5,True,1.459322033898305,0,1
0,0,1,7,0,19.45,0,False,True,False,False,False,False,False,False,0,False,2.43125,0,1
0,1,1,2,0,97.1,0,True,False,True,False,False,False,True,True,3,False,32.36666666666667,1,1
1,0,0,37,0,36.65,0,False,False,False,True,True,False,False,False,2,True,0.9644736842105263,1,1
1,1,1,65,1,103.9,0,True,False,False,False,True,True,True,True,4,True,1.5742424242424242,0,0
0,1,1,39,0,19.75,0,False,True,False,False,False,False,False,False,0,True,0.49375,0,1
0,0,0,68,0,24.55,0,False,True,False,False,False,False,False,False,0,True,0.3557971014492754,0,1
0,1,1,62,0,48.7,0,False,False,True,True,False,True,True,False,4,True,0.773015873015873,0,0
0,1,0,72,1,109.55,0,True,False,True,True,True,False,True,True,5,True,1.5006849315068493,0,1
0,1,0,41,0,20.65,0,False,True,False,False,False,False,False,False,0,True,0.49166666666666664,0,0
0,0,0,4,0,55.2,0,False,False,True,True,False,False,False,False,2,False,11.040000000000001,1,1
0,0,0,53,0,24.05,0,False,True,False,False,False,False,False,False,0,True,0.44537037037037036,0,0
0,1,0,39,1,20.45,0,False,True,False,False,False,False,False,False,0,True,0.51125,0,0
0,1,0,63,0,19.25,0,False,True,False,False,False,False,False,False,0,True,0.30078125,0,1
0,0,0,15,1,26.35,0,False,True,False,False,False,False,False,False,0,True,1.646875,1,1
0,1,0,13,0,43.8,0,False,False,False,False,False,False,False,False,0,True,3.1285714285714286,0,1
0,0,0,1,1,50.15,0,False,False,False,True,False,False,False,False,1,False,25.075,1,1
0,0,0,1,0,20.45,0,False,True,False,False,False,False,False,False,0,False,10.225,0,1
0,0,0,60,0,61.4,0,False,False,True,True,True,False,False,False,3,True,1.0065573770491802,0,1
0,1,0,40,0,70.75,0,False,False,False,True,False,True,True,False,3,True,1.725609756097561,0,0
0,0,0,66,1,61.15,0,False,False,True,True,True,False,False,False,3,True,0.9126865671641791,0,0
0,1,1,42,0,20.25,0,False,True,False,False,False,False,False,False,0,True,0.47093023255813954,0,1
1,0,0,66,1,63.85,0,False,False,True,True,False,True,False,False,3,True,0.9529850746268657,0,0
0,0,0,49,0,98.7,0,True,False,False,True,False,False,True,True,3,True,1.974,1,1
0,0,0,41,0,20.0,0,False,True,False,False,False,False,False,False,0,True,0.47619047619047616,0,1
0,1,1,41,0,19.3,0,False,True,False,False,False,False,False,False,0,True,0.45952380952380956,0,0
0,1,1,23,0,84.4,0,True,False,True,True,False,True,False,False,3,True,3.516666666666667,1,1
0,0,0,3,0,25.1,0,False,False,False,False,False,False,False,False,0,False,6.275,1,1
0,0,0,4,0,48.25,0,False,False,True,False,True,True,False,True,4,False,9.65,1,1
0,1,1,52,0,19.85,0,False,True,False,False,False,False,False,False,0,True,0.3745283018867925,0,1
0,0,0,11,1,94.2,0,True,False,False,True,True,True,False,True,4,False,7.8500000000000005,1,1
0,1,0,2,1,62.15,0,False,False,True,False,False,False,False,True,2,False,20.716666666666665,1,1
0,1,0,26,0,79.3,0,True,False,False,True,False,False,False,False,1,True,2.937037037037037,1,0
0,1,1,24,1,56.25,0,False,False,True,False,True,False,False,False,2,True,2.25,0,0
0,0,0,12,0,20.3,0,False,True,False,False,False,False,False,False,0,True,1.5615384615384615,1,1
1,1,0,60,1,99.0,0,True,False,False,False,False,True,True,True,3,True,1.6229508196721312,1,1
0,1,1,64,1,90.6,0,False,False,True,True,True,True,True,True,6,True,1.3938461538461537,0,1
0,1,0,66,1,85.9,0,False,False,True,True,True,True,True,True,6,True,1.282089552238806,0,0
0,0,0,60,1,79.2,0,True,False,False,False,True,False,False,False,1,True,1.298360655737705,0,0
0,1,1,17,1,70.35,0,False,False,True,False,True,False,True,False,3,True,3.908333333333333,0,0
0,1,1,42,0,19.35,0,False,True,False,False,False,False,False,False,0,True,0.45,0,1
0,0,0,1,1,50.15,0,False,False,False,False,False,False,False,False,0,False,25.075,1,1
0,1,1,47,0,63.8,0,False,False,False,True,False,True,False,True,3,True,1.3291666666666666,0,0
0,1,0,10,1,20.55,0,False,True,False,False,False,False,False,False,0,False,1.8681818181818182,1,1
1,1,0,70,1,88.55,0,False,False,True,True,True,True,True,True,6,True,1.2471830985915493,0,0
1,0,0,67,1,101.4,0,True,False,False,False,True,False,True,True,3,True,1.4911764705882353,1,0
0,0,0,1,0,44.6,0,False,False,False,False,False,False,False,False,0,False,22.3,1,1
0,0,0,4,1,63.75,0,False,False,False,True,False,True,True,False,3,False,12.75,1,0
0,1,1,66,0,109.25,0,True,False,True,True,True,False,True,True,5,True,1.6305970149253732,0,0
0,0,0,12,1,84.6,0,True,False,False,True,False,False,False,True,2,True,6.507692307692308,1,1
0,0,0,24,0,20.45,0,False,True,False,False,False,False,False,False,0,True,0.818,0,0
0,0,0,26,1,85.75,0,True,False,False,True,False,False,True,False,2,True,3.175925925925926,1,1
0,1,0,57,0,107.95,0,True,False,False,False,True,True,True,True,4,True,1.861206896551724,0,1
0,1,1,42,0,22.95,0,False,True,False,False,False,False,False,False,0,True,0.5337209302325582,0,1
0,1,0,64,0,19.45,0,False,True,False,False,False,False,False,False,0,True,0.29923076923076924,0,0
0,0,0,19,1,19.7,0,False,True,False,False,False,False,False,False,0,True,0.985,0,0
0,1,0,22,1,87.0,0,True,False,False,False,True,False,True,False,2,True,3.782608695652174,1,0
0,0,0,12,1,79.95,0,True,False,False,False,False,False,False,True,1,True,6.15,1,0
0,1,0,31,1,64.0,0,False,False,True,False,False,True,False,True,3,True,2.0,0,1
0,0,0,11,1,64.9,0,False,False,False,False,False,False,True,True,2,False,5.408333333333334,1,1
0,1,1,68,0,25.75,0,False,True,False,False,False,False,False,False,0,True,0.37318840579710144,0,1
1,1,1,72,1,90.15,0,False,False,True,True,True,True,True,True,6,True,1.2349315068493152,0,0
1,0,0,67,1,116.1,0,True,False,True,True,True,True,True,True,6,True,1.7073529411764705,0,0
0,0,0,60,1,104.95,0,True,False,True,False,True,True,True,True,5,True,1.7204918032786887,1,0
0,1,1,58,0,50.0,0,False,False,True,True,True,False,True,False,4,True,0.847457627118644,0,1
0,0,0,1,0,20.45,0,False,True,False,False,False,False,False,False,0,False,10.225,1,1
0,1,0,37,1,19.85,0,False,True,False,False,False,False,False,False,0,True,0.5223684210526316,0,0
0,0,0,13,1,19.95,0,False,True,False,False,False,False,False,False,0,True,1.425,0,1
0,0,0,43,0,26.45,0,False,True,False,False,False,False,False,False,0,True,0.6011363636363636,0,0
0,0,0,6,1,63.4,0,False,False,True,True,True,True,True,True,6,False,9.057142857142857,0,1
0,0,0,71,0,53.95,0,False,False,True,True,True,True,True,False,5,True,0.7493055555555556,0,0
0,1,1,72,1,95.1,0,True,False,True,True,False,False,True,False,3,True,1.3027397260273972,0,1
1,0,0,6,1,74.1,0,True,False,True,False,False,False,False,False,1,False,10.585714285714285,1,1
0,1,1,12,0,35.5,0,False,False,False,True,False,True,False,False,2,True,2.730769230769231,1,1
0,1,0,21,0,79.2,0,True,False,False,False,True,True,False,False,2,True,3.6,0,1
0,1,1,6,1,48.8,0,False,False,False,False,False,True,False,False,1,False,6.971428571428571,1,1
0,0,0,43,0,55.45,0,False,False,False,True,False,True,False,False,2,True,1.2602272727272728,0,1
0,1,1,35,1,25.4,0,False,True,False,False,False,False,False,False,0,True,0.7055555555555555,0,0
1,1,0,32,1,93.5,0,True,False,False,True,True,False,False,True,3,True,2.8333333333333335,1,1
0,0,0,52,0,63.9,0,False,False,True,True,True,True,True,True,6,True,1.2056603773584906,0,0
0,0,0,32,1,64.85,0,False,False,False,False,False,False,True,True,2,True,1.9651515151515149,0,0
0,1,1,72,1,63.8,0,False,False,True,True,True,True,True,True,6,True,0.873972602739726,0,0
0,0,0,51,1,44.45,0,False,False,True,False,False,True,False,True,3,True,0.8548076923076924,1,0
0,1,1,68,1,19.95,0,False,True,False,False,False,False,False,False,0,True,0.2891304347826087,0,0
1,1,0,8,1,43.35,0,False,False,False,True,True,False,False,True,3,False,4.816666666666666,1,1
0,1,0,49,0,49.65,0,False,False,False,True,False,False,True,True,3,True,0.993,0,0
0,1,0,72,0,85.1,0,False,False,True,True,True,True,True,True,6,True,1.165753424657534,0,1
0,0,0,54,0,89.8,0,True,False,True,False,True,False,True,False,3,True,1.6327272727272726,1,1
0,1,1,50,0,103.05,0,True,False,False,False,True,True,True,True,4,True,2.0205882352941176,0,1
0,1,0,69,1,116.0,0,True,False,True,True,True,True,True,True,6,True,1.6571428571428573,0,1
0,0,0,1,1,69.9,0,True,False,False,False,False,False,False,False,0,False,34.95,1,1
0,1,1,68,0,95.1,0,True,False,True,True,False,True,False,True,4,True,1.3782608695652172,0,0
0,0,1,40,0,40.25,0,False,False,True,True,False,True,False,False,3,True,0.9817073170731707,0,1
0,1,1,31,0,25.75,0,False,True,False,False,False,False,False,False,0,True,0.8046875,0,1
1,0,1,33,1,105.35,0,True,False,False,True,True,False,True,True,4,True,3.0985294117647055,1,0
1,1,0,55,1,113.6,0,True,False,False,True,True,True,True,True,5,True,2.0285714285714285,0,1
0,1,1,68,1,24.0,0,False,True,False,False,False,False,False,False,0,True,0.34782608695652173,0,0
0,1,1,12,0,19.4,0,False,True,False,False,False,False,False,False,0,True,1.4923076923076921,1,0
0,1,0,71,1,86.1,0,False,False,True,True,True,True,True,True,6,True,1.1958333333333333,0,0
0,0,0,40,1,102.65,0,True,False,False,True,True,False,True,True,4,True,2.503658536585366,1,1
0,1,1,64,1,92.85,0,True,False,False,True,True,False,False,True,3,True,1.4284615384615384,0,1
0,1,0,53,0,97.75,0,True,False,False,True,False,True,False,True,3,True,1.8101851851851851,0,0
0,1,0,72,1,97.95,0,True,False,True,True,True,False,True,False,4,True,1.3417808219178082,0,0
0,0,0,46,0,19.95,0,False,True,False,False,False,False,False,False,0,True,0.42446808510638295,0,1
0,0,0,40,1,24.6,0,False,True,False,False,False,False,False,False,0,True,0.6000000000000001,0,1
0,0,0,12,1,50.95,0,False,False,True,True,False,True,True,False,4,True,3.9192307692307695,1,0
0,0,0,9,0,75.6,0,True,False,True,False,False,False,False,False,1,False,7.56,1,1
0,1,1,51,1,80.75,0,True,False,False,False,False,True,False,False,1,True,1.5528846153846154,1,1
0,1,1,49,1,90.4,0,True,False,False,True,True,False,True,False,3,True,1.808,1,0
0,0,0,56,1,60.25,0,False,False,True,False,True,True,False,False,3,True,1.0570175438596492,0,0
0,0,0,4,1,20.2,0,False,True,False,False,False,False,False,False,0,False,4.04,1,1
0,1,0,20,1,64.15,0,False,False,True,False,False,True,False,True,3,True,3.054761904761905,0,1
0,1,1,26,1,20.25,0,False,True,False,False,False,False,False,False,0,True,0.75,1,0
0,0,0,51,1,99.0,0,True,False,False,True,True,False,True,True,4,True,1.9038461538461537,1,1
0,0,0,4,1,80.3,0,True,False,False,True,False,False,False,False,1,False,16.06,1,1
0,0,0,1,0,19.55,0,False,True,False,False,False,False,False,False,0,False,9.775,1,0
0,1,1,27,0,100.75,0,True,False,True,True,False,True,True,False,4,True,3.5982142857142856,1,1
0,0,0,12,1,53.75,0,False,False,False,True,False,True,False,False,2,True,4.134615384615385,1,1
0,1,1,34,1,25.6,0,False,True,False,False,False,False,False,False,0,True,0.7314285714285714,0,0
0,1,0,24,1,58.35,0,False,False,True,False,False,True,False,False,2,True,2.334,0,1
1,0,0,14,1,46.35,0,False,False,False,False,False,False,True,True,2,True,3.0900000000000003,1,1
0,1,0,59,0,113.75,0,True,False,True,True,True,True,True,True,6,True,1.8958333333333333,0,1
0,0,0,3,0,90.4,0,True,False,False,True,True,False,False,True,3,False,22.6,1,1
0,1,1,65,0,109.3,0,True,False,True,False,True,True,True,True,5,True,1.656060606060606,0,1
0,1,1,59,0,90.3,0,False,False,True,True,True,True,True,True,6,True,1.505,0,0
0,1,1,72,1,65.25,0,False,False,True,True,True,True,True,True,6,True,0.8938356164383562,0,0
0,0,0,3,0,60.65,0,False,False,False,False,False,True,False,True,2,False,15.1625,1,1
0,0,1,19,1,24.1,0,False,True,False,False,False,False,False,False,0,True,1.205,1,0
0,0,0,1,1,19.5,0,False,True,False,False,False,False,False,False,0,False,9.75,1,1
0,0,0,24,1,85.95,0,True,False,False,True,True,True,False,False,3,True,3.438,1,1
1,0,0,57,1,53.5,0,False,False,False,False,True,True,False,False,2,True,0.9224137931034483,0,1
0,0,0,72,0,25.45,0,False,True,False,False,False,False,False,False,0,True,0.34863013698630135,0,0
0,0,0,67,0,20.5,0,False,True,False,False,False,False,False,False,0,True,0.3014705882352941,0,0
0,1,1,52,1,20.85,0,False,True,False,False,False,False,False,False,0,True,0.39339622641509436,0,0
0,1,1,71,0,89.9,0,False,False,True,True,True,True,True,True,6,True,1.2486111111111111,0,0
0,1,0,26,0,26.0,0,False,True,False,False,False,False,False,False,0,True,0.9629629629629629,0,1
0,0,0,35,1,113.2,0,True,False,True,True,True,True,True,True,6,True,3.1444444444444444,0,1
0,1,1,55,1,69.05,0,True,False,False,False,False,False,False,False,0,True,1.2330357142857142,0,0
0,1,1,33,0,20.1,0,False,True,False,False,False,False,False,False,0,True,0.5911764705882353,0,1
0,1,0,72,1,109.65,0,True,False,True,True,True,False,True,True,5,True,1.502054794520548,0,1
0,0,1,1,1,19.2,0,False,True,False,False,False,False,False,False,0,False,9.6,1,1
1,1,0,37,0,90.0,0,True,False,False,False,True,True,True,False,3,True,2.3684210526315788,1,1
0,0,0,12,0,34.0,0,False,False,False,True,False,True,False,False,2,True,2.6153846153846154,1,1
0,1,1,1,0,20.4,0,False,True,False,False,False,False,False,False,0,False,10.2,0,1
0,1,0,62,1,38.6,0,False,False,True,True,False,True,False,False,3,True,0.6126984126984127,0,0
0,0,0,1,0,25.25,0,False,False,False,False,False,False,False,False,0,False,12.625,1,0
0,0,0,18,1,60.6,0,False,False,True,False,True,False,False,False,2,True,3.1894736842105265,1,1
0,0,0,2,1,74.75,0,True,False,False,True,False,False,False,False,1,False,24.916666666666668,1,1
0,1,1,19,0,20.6,0,False,True,False,False,False,False,False,False,0,True,1.03,1,1
0,0,0,9,0,20.4,0,False,True,False,False,False,False,False,False,0,False,2.04,1,1
0,0,0,27,0,81.7,0,False,False,True,False,True,True,True,True,5,True,2.917857142857143,0,1
1,0,0,24,1,20.3,0,False,True,False,False,False,False,False,False,0,True,0.812,1,1
0,0,0,11,0,20.0,0,False,True,False,False,False,False,False,False,0,False,1.6666666666666667,0,1
0,0,0,1,1,25.0,0,False,True,False,False,False,False,False,False,0,False,12.5,1,1
1,0,1,38,1,80.45,0,True,False,True,False,False,False,False,False,1,True,2.062820512820513,1,1
0,1,1,9,0,19.75,0,False,True,False,False,False,False,False,False,0,False,1.975,0,1
0,1,1,54,1,65.65,0,False,False,True,True,False,True,False,False,3,True,1.1936363636363638,0,0
0,0,0,29,1,71.0,0,False,False,False,False,False,False,True,True,2,True,2.3666666666666667,0,0
1,1,0,44,1,89.2,0,True,False,False,False,True,False,True,False,2,True,1.9822222222222223,1,1
0,1,1,59,1,86.75,0,False,False,True,True,True,True,True,True,6,True,1.4458333333333333,0,1
0,1,1,18,1,61.5,0,False,False,True,True,False,True,False,False,3,True,3.236842105263158,0,1
1,0,0,67,0,25.1,0,False,True,False,False,False,False,False,False,0,True,0.36911764705882355,0,0
0,0,1,33,0,34.05,0,False,False,True,False,False,True,False,False,2,True,1.0014705882352941,0,0
0,0,0,5,0,19.95,0,False,True,False,False,False,False,False,False,0,False,3.3249999999999997,1,1
0,0,0,2,0,19.95,0,False,True,False,False,False,False,False,False,0,False,6.6499999999999995,1,1
0,1,1,72,0,89.7,0,False,False,True,True,True,True,True,True,6,True,1.2287671232876713,0,0
0,0,1,9,0,20.4,0,False,True,False,False,False,False,False,False,0,False,2.04,1,1
0,1,1,67,0,26.3,0,False,True,False,False,False,False,False,False,0,True,0.38676470588235295,0,1
0,0,0,8,1,20.7,0,False,True,False,False,False,False,False,False,0,False,2.3,1,1
0,0,0,17,0,19.45,0,False,True,False,False,False,False,False,False,0,True,1.0805555555555555,0,0
0,1,0,68,1,110.8,0,True,False,True,True,True,False,True,True,5,True,1.6057971014492753,0,0
1,1,0,25,1,69.3,0,True,False,False,False,False,False,False,False,0,True,2.6653846153846152,1,1
0,0,0,67,1,49.35,0,False,False,True,False,True,True,True,False,4,True,0.725735294117647,0,0
0,0,0,32,0,20.35,0,False,True,False,False,False,False,False,False,0,True,0.6166666666666667,0,0
1,1,0,67,1,105.6,0,True,False,True,True,False,False,True,True,4,True,1.552941176470588,0,1
1,1,0,72,1,64.45,0,False,False,True,True,True,True,True,True,6,True,0.8828767123287672,0,0
0,0,1,1,1,49.9,0,False,False,False,True,False,False,False,False,1,False,24.95,1,1
0,1,0,48,1,65.65,0,False,False,False,True,True,False,False,True,3,True,1.3397959183673471,0,1
0,1,0,61,1,103.3,0,True,False,False,False,True,True,True,True,4,True,1.6661290322580644,0,0
0,0,0,2,0,44.45,0,False,False,False,False,False,False,False,False,0,False,14.816666666666668,1,1
0,1,1,71,0,89.9,0,False,False,True,True,True,True,True,True,6,True,1.2486111111111111,0,0
0,1,0,37,1,55.05,0,False,False,True,False,False,False,False,False,1,True,1.4486842105263158,1,1
0,1,1,65,1,104.1,0,True,False,False,False,True,True,True,True,4,True,1.5772727272727272,0,0
0,0,1,67,1,106.6,0,True,False,False,True,False,True,True,True,4,True,1.5676470588235294,0,0
0,1,1,50,1,70.5,0,False,False,True,False,False,True,True,False,3,True,1.3823529411764706,0,0
0,1,1,25,0,19.6,0,False,True,False,False,False,False,False,False,0,True,0.7538461538461539,0,1
